payment_id,model_type,model_id,allocated_amount,share,payment_amount,payment_reference,status,state,invoice_reference,created_at
1065192,Invoice,1110771,600.00,1,600.00,pay_zotmliabs4vi3c3nwh3fw5rpdi,success,completed,HRi261114,2026-05-11 13:59:10+00
1065192,Invoice,1111203,600.00,1,600.00,pay_zotmliabs4vi3c3nwh3fw5rpdi,success,completed,HRi261115,2026-05-12 12:55:04+00
1065192,Order,1210757,600.00,1,600.00,pay_zotmliabs4vi3c3nwh3fw5rpdi,success,completed,,2026-04-29 13:26:24+00
1065395,Invoice,1107821,4225.14,1,4225.14,pay_bcjyz6abyf2yjb2dvxrvtg7h5e,success,completed,CZi261624,2026-04-30 10:13:37+00
1065395,Invoice,1111143,4225.14,1,4225.14,pay_bcjyz6abyf2yjb2dvxrvtg7h5e,success,completed,CZi261669,2026-05-12 11:44:56+00
1065395,Order,1306010,4225.14,1,4225.14,pay_bcjyz6abyf2yjb2dvxrvtg7h5e,success,completed,,2026-04-30 08:39:38+00
1065396,Invoice,1107867,106.29,1,106.29,pay_fgafn2yb6ksy5gmhjb6vdogfgq,success,completed,inv-bg-261053,2026-04-30 11:15:07+00
1065396,Invoice,1108538,106.29,1,106.29,pay_fgafn2yb6ksy5gmhjb6vdogfgq,success,completed,inv-bg-261054,2026-05-04 14:11:11+00
1065396,Order,1305061,106.29,1,106.29,pay_fgafn2yb6ksy5gmhjb6vdogfgq,success,completed,,2026-04-30 08:42:32+00
1065397,Invoice,1107867,43.76,1,43.76,cu-709310-bal-6VlO1xVJuJ,success,completed,inv-bg-261053,2026-04-30 11:15:07+00
1065397,Invoice,1108538,43.76,1,43.76,cu-709310-bal-6VlO1xVJuJ,success,completed,inv-bg-261054,2026-05-04 14:11:11+00
1065397,Order,1305061,43.76,1,43.76,cu-709310-bal-6VlO1xVJuJ,success,completed,,2026-04-30 08:42:32+00
1066302,Invoice,1110771,487.55,1,487.55,pay_zrgwbyybvyvizhaa2poeoezeiq,success,completed,HRi261114,2026-05-11 13:59:10+00
1066302,Invoice,1111203,487.55,1,487.55,pay_zrgwbyybvyvizhaa2poeoezeiq,success,completed,HRi261115,2026-05-12 12:55:04+00
1066302,Order,1210757,487.55,1,487.55,pay_zrgwbyybvyvizhaa2poeoezeiq,success,completed,,2026-05-04 08:26:53+00
1066352,Invoice,1109058,1116.14,1,1116.14,pay_f7ou5dabzoyihcw4bec3rvyryi,success,completed,ATi261582,2026-05-06 06:38:31+00
1066352,Invoice,1109086,1116.14,1,1116.14,pay_f7ou5dabzoyihcw4bec3rvyryi,success,completed,ATi261585,2026-05-06 07:17:22+00
1066352,Order,1287644,1116.14,1,1116.14,pay_f7ou5dabzoyihcw4bec3rvyryi,success,completed,,2026-05-04 09:59:32+00
1066361,Invoice,1108485,5309.48,1,5309.48,pay_z2pg3wib2doirjmhrqebhgzfki,success,completed,CZi261631,2026-05-04 11:47:42+00
1066361,Invoice,1109073,5309.48,1,5309.48,pay_z2pg3wib2doirjmhrqebhgzfki,success,completed,CZi261646,2026-05-06 07:07:24+00
1066361,Order,1307200,5309.48,1,5309.48,pay_z2pg3wib2doirjmhrqebhgzfki,success,completed,,2026-05-04 10:15:11+00
1066425,Invoice,1108596,135.30,1,135.30,pay_kjjporabqdzili5kdb3by2tlvu,success,completed,ITi261860,2026-05-05 07:27:06+00
1066425,Invoice,1108641,135.30,1,135.30,pay_kjjporabqdzili5kdb3by2tlvu,success,completed,ITi261861,2026-05-05 08:03:12+00
1066425,Order,1307253,135.30,1,135.30,pay_kjjporabqdzili5kdb3by2tlvu,success,completed,,2026-05-04 12:21:32+00
1066847,Invoice,1108806,-90.83,1,-90.83,ref-bal-01KQVV8PT5AWRF0M7K6140PPXS,success,cancelled,FREU261059R,2026-05-05 10:34:45+00
1066847,Invoice,1108819,-90.83,1,-90.83,ref-bal-01KQVV8PT5AWRF0M7K6140PPXS,success,cancelled,FREU261061R,2026-08-18 07:38:05+00
1066847,Order,1268700,-90.83,1,-90.83,ref-bal-01KQVV8PT5AWRF0M7K6140PPXS,success,cancelled,,2026-05-05 10:34:45+00
1067120,Invoice,1109058,-5.37,1,-5.37,cu-01KQY04VJRJ0TMZ0HRSX8HJCRR,success,completed,ATi261582,2026-05-06 06:38:31+00
1067120,Invoice,1109086,-5.37,1,-5.37,cu-01KQY04VJRJ0TMZ0HRSX8HJCRR,success,completed,ATi261585,2026-05-06 07:17:22+00
1067120,Order,1287644,-5.37,1,-5.37,cu-01KQY04VJRJ0TMZ0HRSX8HJCRR,success,completed,,2026-05-06 06:38:31+00
1068158,Invoice,1110851,111.46,1,111.46,pay_wxgplsyb6mly3cs5y34frk57na,success,completed,FREUi261730,2026-05-12 06:29:03+00
1068158,Invoice,1112144,111.46,1,111.46,pay_wxgplsyb6mly3cs5y34frk57na,success,completed,FREUi261749,2026-05-14 10:48:57+00
1068158,Order,1267402,111.46,1,111.46,pay_wxgplsyb6mly3cs5y34frk57na,success,completed,,2026-05-08 13:16:46+00
1068477,Invoice,1110623,11528.28,1,11528.28,pay_y7ertjabypvi7ag3qwv3blgv6q,success,completed,CZi261661,2026-05-11 11:15:48+00
1068477,Invoice,1110687,11528.28,1,11528.28,pay_y7ertjabypvi7ag3qwv3blgv6q,success,completed,CZi261664,2026-05-11 12:12:17+00
1068477,Order,1309524,11528.28,1,11528.28,pay_y7ertjabypvi7ag3qwv3blgv6q,success,completed,,2026-05-10 09:44:39+00
1068524,Invoice,1110774,136.37,1,136.37,7pezaj1a,success,completed,GBi2380055,2026-05-11 14:08:07+00
1068524,Invoice,1110785,136.37,1,136.37,7pezaj1a,success,completed,GBi2380059,2026-05-11 14:20:24+00
1068524,Order,1309637,136.37,1,136.37,7pezaj1a,success,completed,,2026-05-10 17:15:12+00
1068588,Invoice,1110376,4509.67,1,4509.67,pay_regwugyb7ppixpekjhbg7hxfyu,success,completed,SEi2601104,2026-05-11 07:12:04+00
1068588,Invoice,1110377,4509.67,1,4509.67,pay_regwugyb7ppixpekjhbg7hxfyu,success,completed,SEi2601105,2026-05-11 07:12:06+00
1068588,Order,1304090,4509.67,1,4509.67,pay_regwugyb7ppixpekjhbg7hxfyu,success,completed,,2026-05-10 21:36:53+00
1068720,Invoice,1110771,1500.00,1,1500.00,pay_sc6st2ybx2oyflrx53czmlrykm,success,completed,HRi261114,2026-05-11 13:59:10+00
1068720,Invoice,1111203,1500.00,1,1500.00,pay_sc6st2ybx2oyflrx53czmlrykm,success,completed,HRi261115,2026-05-12 12:55:04+00
1068720,Order,1210757,1500.00,1,1500.00,pay_sc6st2ybx2oyflrx53czmlrykm,success,completed,,2026-05-11 07:43:14+00
1068889,Invoice,1111222,24.26,1,24.26,45085,success,completed,GBi2380121,2026-05-12 13:09:20+00
1068889,Invoice,1111261,24.26,1,24.26,45085,success,completed,GBi2380129,2026-05-12 13:43:16+00
1068889,Order,1309635,24.26,1,24.26,45085,success,completed,,2026-05-11 11:20:28+00
1068890,Invoice,1111222,861.33,1,861.33,pay_gnw5aryb6bqyjkttqomf64mgo4,success,completed,GBi2380121,2026-05-12 13:09:20+00
1068890,Invoice,1111261,861.33,1,861.33,pay_gnw5aryb6bqyjkttqomf64mgo4,success,completed,GBi2380129,2026-05-12 13:43:16+00
1068890,Order,1309635,861.33,1,861.33,pay_gnw5aryb6bqyjkttqomf64mgo4,success,completed,,2026-05-11 11:20:28+00
1068999,Invoice,1111328,1357.57,1,1357.57,pay_xtwszxybixoijeokmljsn4qomi,success,completed,ROi261412,2026-05-13 06:26:50+00
1068999,Invoice,1111998,1357.57,1,1357.57,pay_xtwszxybixoijeokmljsn4qomi,success,completed,ROi261419,2026-05-14 07:50:46+00
1068999,Order,1310047,1357.57,1,1357.57,pay_xtwszxybixoijeokmljsn4qomi,success,completed,,2026-05-11 14:30:57+00
1069398,Invoice,1111597,116.94,1,116.94,pay_xn34qbabhymiddlywgqy6zxkjq,success,completed,GBi2380171,2026-05-13 09:52:08+00
1069398,Invoice,1111621,116.94,1,116.94,pay_xn34qbabhymiddlywgqy6zxkjq,success,completed,GBi2380175,2026-05-13 10:11:06+00
1069398,Order,1302344,116.94,1,116.94,pay_xn34qbabhymiddlywgqy6zxkjq,success,completed,,2026-05-12 13:15:42+00
1069795,Invoice,1112179,559.16,1,559.16,pay_uzvpitqbsmjynice6otqqhehji,success,completed,FREUi261750,2026-05-14 11:57:40+00
1069795,Invoice,1112201,559.16,1,559.16,pay_uzvpitqbsmjynice6otqqhehji,success,completed,FREUi261751,2026-05-14 12:38:48+00
1069795,Order,1310926,559.16,1,559.16,pay_uzvpitqbsmjynice6otqqhehji,success,completed,,2026-05-13 13:32:06+00
1069796,Invoice,1112179,23.88,1,23.88,cu-48921-bal-k46jt7dUaB,success,completed,FREUi261750,2026-05-14 11:57:40+00
1069796,Invoice,1112201,23.88,1,23.88,cu-48921-bal-k46jt7dUaB,success,completed,FREUi261751,2026-05-14 12:38:48+00
1069796,Order,1310926,23.88,1,23.88,cu-48921-bal-k46jt7dUaB,success,completed,,2026-05-13 13:32:06+00
1070010,Invoice,1112179,-59.32,1,-59.32,ref-bal-01KRJSZT9Z1MVXY67BBNWJP2WS,success,cancelled,FREUi261750,2026-05-14 11:57:40+00
1070010,Invoice,1112201,-59.32,1,-59.32,ref-bal-01KRJSZT9Z1MVXY67BBNWJP2WS,success,cancelled,FREUi261751,2026-05-14 12:38:48+00
1070010,Order,1310926,-59.32,1,-59.32,ref-bal-01KRJSZT9Z1MVXY67BBNWJP2WS,success,cancelled,,2026-05-14 08:34:57+00
1070123,Invoice,1112396,351.45,1,351.45,pay_tna4twyb3bcypogtmtyybfs7im,success,completed,FREUi261753,2026-05-15 08:30:13+00
1070123,Invoice,1112595,351.45,1,351.45,pay_tna4twyb3bcypogtmtyybfs7im,success,completed,FREUi261756,2026-05-15 12:31:33+00
1070123,Order,1311203,351.45,1,351.45,pay_tna4twyb3bcypogtmtyybfs7im,success,completed,,2026-05-14 10:32:48+00
1070157,Invoice,1112179,-3.56,1,-3.56,cu-01KRK5JZP4YT6PVSFQ179V4BT9,success,cancelled,FREUi261750,2026-05-14 11:57:40+00
1070157,Invoice,1112201,-3.56,1,-3.56,cu-01KRK5JZP4YT6PVSFQ179V4BT9,success,cancelled,FREUi261751,2026-05-14 12:38:48+00
1070157,Order,1310926,-3.56,1,-3.56,cu-01KRK5JZP4YT6PVSFQ179V4BT9,success,cancelled,,2026-05-14 11:57:39+00
1070430,Invoice,1112396,-128.09,1,-128.09,cu-01KRNC3VQNCCPEZ80ZBHXR25V3,success,completed,FREUi261753,2026-05-15 08:30:13+00
1070430,Invoice,1112595,-128.09,1,-128.09,cu-01KRNC3VQNCCPEZ80ZBHXR25V3,success,completed,FREUi261756,2026-05-15 12:31:33+00
1070430,Order,1311203,-128.09,1,-128.09,cu-01KRNC3VQNCCPEZ80ZBHXR25V3,success,completed,,2026-05-15 08:30:13+00
1071137,Invoice,1113071,172.51,1,172.51,pay_mdeoivqbpeli5e55ubgaugqjza,success,completed,GBi2380408,2026-05-18 13:39:08+00
1071137,Invoice,1113089,172.51,1,172.51,pay_mdeoivqbpeli5e55ubgaugqjza,success,completed,GBi2380413,2026-05-18 13:51:48+00
1071137,Order,1312311,172.51,1,172.51,pay_mdeoivqbpeli5e55ubgaugqjza,success,completed,,2026-05-18 07:08:14+00
1072026,Invoice,1114354,575.45,1,575.45,05D66448038748438,success,completed,ARi2215245,2026-05-21 12:08:18+00
1072026,Invoice,1114695,575.45,1,575.45,05D66448038748438,success,completed,ARi2215273,2026-05-22 13:02:05+00
1072026,Order,1307330,575.45,1,575.45,05D66448038748438,success,completed,,2026-05-19 12:54:08+00
1072097,Invoice,1114002,120.02,1,120.02,91tzeygh,success,completed,GBi2380570,2026-05-20 13:05:51+00
1072097,Invoice,1114008,120.02,1,120.02,91tzeygh,success,completed,GBi2380573,2026-05-20 13:11:08+00
1072097,Order,1312970,120.02,1,120.02,91tzeygh,success,completed,,2026-05-19 15:18:09+00
1072589,Invoice,1114123,3603.66,1,3603.66,pay_qlnbbbybaaqydn25fp5d5m6r54,success,completed,CZi261723,2026-05-21 06:47:43+00
1072589,Invoice,1114323,3603.66,1,3603.66,pay_qlnbbbybaaqydn25fp5d5m6r54,success,completed,CZi261729,2026-05-21 11:46:06+00
1072589,Order,1313503,3603.66,1,3603.66,pay_qlnbbbybaaqydn25fp5d5m6r54,success,completed,,2026-05-20 13:19:12+00
1073386,Invoice,1115190,937.98,1,937.98,7JU81983XS620694N,success,cancelled,EUi262751,2026-05-26 10:49:11+00
1073386,Invoice,1115804,937.98,1,937.98,7JU81983XS620694N,success,cancelled,EUi262781,2026-05-27 11:37:13+00
1073386,Order,1292881,937.98,1,937.98,7JU81983XS620694N,success,cancelled,,2026-05-22 14:47:16+00
1073737,Invoice,1114804,310.49,1,310.49,pay_bxnfwlabkdcyjpc756lv2ve74y,success,completed,SKi261859,2026-05-25 07:14:37+00
1073737,Invoice,1114905,310.49,1,310.49,pay_bxnfwlabkdcyjpc756lv2ve74y,success,completed,SKi261867,2026-05-25 11:15:30+00
1073737,Order,1311491,310.49,1,310.49,pay_bxnfwlabkdcyjpc756lv2ve74y,success,completed,,2026-05-25 05:28:31+00
1073751,Invoice,1114854,28984.80,1,28984.80,#2147588912,success,completed,HUi261690,2026-05-25 09:07:45+00
1073751,Invoice,1114909,28984.80,1,28984.80,#2147588912,success,completed,HUi261694,2026-05-25 11:21:27+00
1073751,Order,1290926,28984.80,1,28984.80,#2147588912,success,completed,,2026-05-25 06:14:25+00
1074201,Invoice,1115366,496.61,1,496.61,pay_rc5jb3abmrbipnasqh2gjlh5ge,success,completed,ATi261657,2026-05-26 13:25:04+00
1074201,Invoice,1115425,496.61,1,496.61,pay_rc5jb3abmrbipnasqh2gjlh5ge,success,completed,ATi261658,2026-05-26 13:57:40+00
1074201,Order,1315150,496.61,1,496.61,pay_rc5jb3abmrbipnasqh2gjlh5ge,success,completed,,2026-05-25 20:18:34+00
1074440,Invoice,1115128,34558.79,1,34558.79,pay_2jr2jeqbwopiddfv3wgxynxp7i,success,completed,HUi261702,2026-05-26 09:47:30+00
1074440,Invoice,1115193,34558.79,1,34558.79,pay_2jr2jeqbwopiddfv3wgxynxp7i,success,completed,HUi261704,2026-05-26 10:54:44+00
1074440,Order,1313793,34558.79,1,34558.79,pay_2jr2jeqbwopiddfv3wgxynxp7i,success,completed,,2026-05-26 08:57:50+00
1074532,Invoice,1115190,201.00,1,201.00,2MU07157WY1143058,success,completed,EUi262751,2026-05-26 10:49:11+00
1074532,Invoice,1115804,201.00,1,201.00,2MU07157WY1143058,success,completed,EUi262781,2026-05-27 11:37:13+00
1074532,Order,1292881,201.00,1,201.00,2MU07157WY1143058,success,completed,,2026-05-26 10:47:12+00
1075750,Invoice,1116611,156.38,1,156.38,cu-245121-bal-PZLWjXAKp9,success,completed,ATi261671,2026-05-29 10:39:34+00
1075750,Invoice,1117542,156.38,1,156.38,cu-245121-bal-PZLWjXAKp9,success,completed,ATi261675,2026-06-02 08:05:21+00
1075750,Order,1316508,156.38,1,156.38,cu-245121-bal-PZLWjXAKp9,success,completed,,2026-05-29 09:36:26+00
1076259,Invoice,1117396,176.15,1,176.15,pay_aimm5oqbqf7itmmzxw4auxohtq,success,completed,GBi2381070,2026-06-01 14:04:10+00
1076259,Invoice,1117880,176.15,1,176.15,pay_aimm5oqbqf7itmmzxw4auxohtq,success,completed,GBi2381124,2026-06-02 12:36:14+00
1076259,Order,1317119,176.15,1,176.15,pay_aimm5oqbqf7itmmzxw4auxohtq,success,completed,,2026-05-31 12:22:08+00
1076358,Invoice,1117425,173.59,1,173.59,pay_cfsfmcybofxili42el36ex2dfm,success,completed,GBi2381082,2026-06-01 14:46:12+00
1076358,Invoice,1117426,173.59,1,173.59,pay_cfsfmcybofxili42el36ex2dfm,success,completed,GBi2381083,2026-06-01 14:47:08+00
1076358,Order,1314576,173.59,1,173.59,pay_cfsfmcybofxili42el36ex2dfm,success,completed,,2026-05-31 19:27:11+00
1076462,Invoice,1117522,67.75,1,67.75,IP801630092131,success,completed,NLi261616,2026-06-02 07:48:53+00
1076462,Invoice,1117772,67.75,1,67.75,IP801630092131,success,completed,NLi261620,2026-06-02 11:12:10+00
1076462,Order,1316728,67.75,1,67.75,IP801630092131,success,completed,,2026-06-01 06:09:28+00
1078197,Invoice,1118809,121.02,1,121.02,pay_bs2urjybyd2ivoxmo5jgsgd64e,success,completed,FREUi261851,2026-06-05 06:37:38+00
1078197,Invoice,1120127,121.02,1,121.02,pay_bs2urjybyd2ivoxmo5jgsgd64e,success,completed,FREUi261879,2026-06-09 13:08:18+00
1078197,Order,1308390,121.02,1,121.02,pay_bs2urjybyd2ivoxmo5jgsgd64e,success,completed,,2026-06-04 14:58:39+00
1078351,Invoice,1118989,306.10,1,306.10,IBKWEBF44nA0Cj05062026100149,success,completed,ITi262049,2026-06-05 10:43:10+00
1078351,Invoice,1118992,306.10,1,306.10,IBKWEBF44nA0Cj05062026100149,success,completed,ITi262050,2026-06-05 10:44:08+00
1078351,Order,1312004,306.10,1,306.10,IBKWEBF44nA0Cj05062026100149,success,completed,,2026-06-05 08:33:12+00
1078454,Invoice,1121646,322.35,1,322.35,pay_2m3wtvibxkhixcoveazjo532ni,success,completed,ARi2215549,2026-06-15 10:23:08+00
1078454,Invoice,1122358,322.35,1,322.35,pay_2m3wtvibxkhixcoveazjo532ni,success,completed,ARi2215589,2026-06-16 12:43:07+00
1078454,Order,1303942,322.35,1,322.35,pay_2m3wtvibxkhixcoveazjo532ni,success,completed,,2026-06-05 11:43:06+00
1078772,Invoice,1119393,536.19,1,536.19,pay_ddhppoibotiytogxamdt5mlwgm,success,completed,UPS00127,2026-06-08 10:37:13+00
1078772,Invoice,1119446,536.19,1,536.19,pay_ddhppoibotiytogxamdt5mlwgm,success,completed,GBi2381367,2026-06-08 11:14:18+00
1078772,Order,1319785,536.19,1,536.19,pay_ddhppoibotiytogxamdt5mlwgm,success,completed,,2026-06-07 06:14:19+00
1078889,Invoice,1120015,730.08,1,730.08,pay_bmxqrlybxbvildcixzimdb3mu4,fail,declined,GBi2381437,2026-06-09 11:31:17+00
1078889,Invoice,1120020,730.08,1,730.08,pay_bmxqrlybxbvildcixzimdb3mu4,fail,declined,GBi2381438,2026-06-09 11:35:56+00
1078889,Order,1319639,730.08,1,730.08,pay_bmxqrlybxbvildcixzimdb3mu4,fail,declined,,2026-06-07 16:57:17+00
1078890,Invoice,1120015,730.08,1,730.08,pay_brreqzybt4pixge2szihznc3re,success,completed,GBi2381437,2026-06-09 11:31:17+00
1078890,Invoice,1120020,730.08,1,730.08,pay_brreqzybt4pixge2szihznc3re,success,completed,GBi2381438,2026-06-09 11:35:56+00
1078890,Order,1319639,730.08,1,730.08,pay_brreqzybt4pixge2szihznc3re,success,completed,,2026-06-07 16:57:17+00
1079429,Invoice,1120383,109.99,1,109.99,pay_bqsy4sabpriy5fj7ur2cjtbzuq,success,completed,GBi2381482,2026-06-10 09:02:08+00
1079429,Invoice,1120390,109.99,1,109.99,pay_bqsy4sabpriy5fj7ur2cjtbzuq,success,completed,GBi2381487,2026-06-10 09:17:10+00
1079429,Order,1304553,109.99,1,109.99,pay_bqsy4sabpriy5fj7ur2cjtbzuq,success,completed,,2026-06-08 17:20:27+00
1081931,Invoice,1122819,348.64,1,348.64,pay_zm4wbsqb33miff4pwy4pdmnbum,success,completed,GBi2381869,2026-06-17 12:41:10+00
1081931,Invoice,1122821,348.64,1,348.64,pay_zm4wbsqb33miff4pwy4pdmnbum,success,completed,GBi2381870,2026-06-17 12:45:13+00
1081931,Order,1303114,348.64,1,348.64,pay_zm4wbsqb33miff4pwy4pdmnbum,success,completed,,2026-06-15 09:51:44+00
1082230,Invoice,1122532,405.09,1,405.09,pay_srjzx5qbi6iy7phceagu5oossm,success,completed,ATi261762,2026-06-17 08:07:19+00
1082230,Invoice,1122533,405.09,1,405.09,pay_srjzx5qbi6iy7phceagu5oossm,success,completed,ATi261763,2026-06-17 08:07:20+00
1082230,Order,1272321,405.09,1,405.09,pay_srjzx5qbi6iy7phceagu5oossm,success,completed,,2026-06-15 21:41:34+00
1082407,Invoice,1122476,111.87,1,111.87,pay_x2bkesabalpyho5rouvdfvcs4a,success,completed,ITi262116,2026-06-17 05:58:08+00
1082407,Invoice,1122673,111.87,1,111.87,pay_x2bkesabalpyho5rouvdfvcs4a,success,completed,ITi262121,2026-06-17 10:31:07+00
1082407,Order,1307480,111.87,1,111.87,pay_x2bkesabalpyho5rouvdfvcs4a,success,completed,,2026-06-16 09:57:07+00
1082716,Invoice,1122760,14.17,1,14.17,42782,success,completed,ITi262122,2026-06-17 12:02:10+00
1082716,Invoice,1122762,14.17,1,14.17,42782,success,completed,ITi262123,2026-06-17 12:07:10+00
1082716,Order,1311795,14.17,1,14.17,42782,success,completed,,2026-06-17 07:42:11+00
1082717,Invoice,1122760,63.63,1,63.63,pay_ogikofyb5qaylfvemk6koll7n4,success,completed,ITi262122,2026-06-17 12:02:10+00
1082717,Invoice,1122762,63.63,1,63.63,pay_ogikofyb5qaylfvemk6koll7n4,success,completed,ITi262123,2026-06-17 12:07:10+00
1082717,Order,1311795,63.63,1,63.63,pay_ogikofyb5qaylfvemk6koll7n4,success,completed,,2026-06-17 07:42:11+00
1084252,Invoice,1124457,504.72,1,504.72,FP65KL5807510703,success,completed,GBi2382200,2026-06-23 10:16:11+00
1084252,Invoice,1124729,504.72,1,504.72,FP65KL5807510703,success,completed,GBi2382239,2026-06-23 14:44:08+00
1084252,Order,1316949,504.72,1,504.72,FP65KL5807510703,success,completed,,2026-06-22 07:32:16+00
1084501,Invoice,1124709,139.03,1,139.03,802amezw,success,completed,GBi2382224,2026-06-23 14:04:06+00
1084501,Invoice,1125100,139.03,1,139.03,802amezw,success,completed,GBi2382297,2026-06-24 13:45:16+00
1084501,Order,1323075,139.03,1,139.03,802amezw,success,completed,,2026-06-22 12:26:59+00
1085651,Invoice,1125896,17320.11,1,17320.11,pay_ihmpu3qb27ridl4rrj6anq3w5e,success,completed,CZi261951,2026-06-29 08:33:40+00
1085651,Invoice,1127752,17320.11,1,17320.11,pay_ihmpu3qb27ridl4rrj6anq3w5e,success,completed,CZi261976,2026-07-03 07:48:29+00
1085651,Order,424464,17320.11,1,17320.11,pay_ihmpu3qb27ridl4rrj6anq3w5e,success,completed,,2026-06-24 17:33:29+00
1086026,Invoice,1126705,1031.58,1,1031.58,pay_5tgjtfabfhoidnc2v5wmhquh7a,success,completed,EUi263126,2026-06-30 10:45:24+00
1086026,Invoice,1127035,1031.58,1,1031.58,pay_5tgjtfabfhoidnc2v5wmhquh7a,success,completed,EUi263137,2026-07-01 07:55:18+00
1086026,Order,1326923,1031.58,1,1031.58,pay_5tgjtfabfhoidnc2v5wmhquh7a,success,completed,,2026-06-25 18:52:14+00
1086315,Invoice,1126488,445.29,1,445.29,pay_giwcdnybj2sinnv7abt6avuqna,success,completed,FREUi261968,2026-06-30 07:55:28+00
1086315,Invoice,1126538,445.29,1,445.29,pay_giwcdnybj2sinnv7abt6avuqna,success,completed,FREUi261971,2026-06-30 08:38:27+00
1086315,Order,1315191,445.29,1,445.29,pay_giwcdnybj2sinnv7abt6avuqna,success,completed,,2026-06-26 11:40:20+00
1086316,Invoice,1126488,11.91,1,11.91,cu-69919-bal-UhfmQPh1bJ,success,completed,FREUi261968,2026-06-30 07:55:28+00
1086316,Invoice,1126538,11.91,1,11.91,cu-69919-bal-UhfmQPh1bJ,success,completed,FREUi261971,2026-06-30 08:38:27+00
1086316,Order,1315191,11.91,1,11.91,cu-69919-bal-UhfmQPh1bJ,success,completed,,2026-06-26 11:40:20+00
1086961,Invoice,1127216,1603.71,1,1603.71,pay_k7xfjwqbytqylmsvaijqanvtgy,success,completed,ROi261572,2026-07-01 11:49:40+00
1086961,Invoice,1127254,1603.71,1,1603.71,pay_k7xfjwqbytqylmsvaijqanvtgy,success,completed,ROi261573,2026-07-01 12:15:47+00
1086961,Order,1321514,1603.71,1,1603.71,pay_k7xfjwqbytqylmsvaijqanvtgy,success,completed,,2026-06-29 11:20:31+00
1087367,Invoice,1126760,4362.63,1,4362.63,pay_vend3yyb3hvybc5xfgvo6plyyu,success,completed,CZi261961,2026-06-30 11:37:16+00
1087367,Invoice,1126773,4362.63,1,4362.63,pay_vend3yyb3hvybc5xfgvo6plyyu,success,completed,CZi261962,2026-06-30 11:57:16+00
1087367,Order,1327441,4362.63,1,4362.63,pay_vend3yyb3hvybc5xfgvo6plyyu,success,completed,,2026-06-30 08:36:10+00
1087680,Invoice,1127002,45.80,1,45.80,pay_e3hqymqbggkixei3y2wv37c3b4,success,completed,NLi261748,2026-07-01 07:18:50+00
1087680,Invoice,1127003,45.80,1,45.80,pay_e3hqymqbggkixei3y2wv37c3b4,success,completed,NLi261749,2026-07-01 07:18:50+00
1087680,Order,1328369,45.80,1,45.80,pay_e3hqymqbggkixei3y2wv37c3b4,success,completed,,2026-06-30 19:35:45+00
1088602,Invoice,1127864,0.00,1,0.00,cu-95078-bal-hLCaaSbjfL,success,completed,SKi262105,2026-07-03 09:43:51+00
1088602,Invoice,1127865,0.00,1,0.00,cu-95078-bal-hLCaaSbjfL,success,completed,SKi262106,2026-07-03 09:43:52+00
1088602,Order,1326819,0.00,1,0.00,cu-95078-bal-hLCaaSbjfL,success,completed,,2026-07-03 06:13:14+00
1089185,Invoice,1128585,0.00,1,0.00,cu-52156-bal-9MBeE2FE0i,success,completed,PLi262930,2026-07-07 06:20:27+00
1089185,Invoice,1128799,0.00,1,0.00,cu-52156-bal-9MBeE2FE0i,success,completed,PLi262936,2026-07-07 10:43:59+00
1089185,Order,1330085,0.00,1,0.00,cu-52156-bal-9MBeE2FE0i,success,completed,,2026-07-05 11:18:47+00
1089476,Invoice,1128585,788.10,1,788.10,#2233101782,success,completed,PLi262930,2026-07-07 06:20:27+00
1089476,Invoice,1128799,788.10,1,788.10,#2233101782,success,completed,PLi262936,2026-07-07 10:43:59+00
1089476,Order,1330085,788.10,1,788.10,#2233101782,success,completed,,2026-07-06 09:08:21+00
1089749,Invoice,1128657,0.00,1,0.00,cu-95078-bal-SHKwUg316m,success,completed,SKi262117,2026-07-07 08:07:25+00
1089749,Invoice,1128658,0.00,1,0.00,cu-95078-bal-SHKwUg316m,success,completed,SKi262118,2026-07-07 08:07:26+00
1089749,Order,1330761,0.00,1,0.00,cu-95078-bal-SHKwUg316m,success,completed,,2026-07-06 16:18:53+00
1091407,Invoice,1130231,41.80,1,41.80,pay_sdjreyaboxlildzcy6b7mn7sd4,success,completed,EUi263221,2026-07-13 06:27:55+00
1091407,Invoice,1131249,41.80,1,41.80,pay_sdjreyaboxlildzcy6b7mn7sd4,success,completed,EUi263241,2026-07-15 06:50:50+00
1091407,Order,1332380,41.80,1,41.80,pay_sdjreyaboxlildzcy6b7mn7sd4,success,completed,,2026-07-10 13:57:10+00
1091453,Invoice,1130246,311.79,1,311.79,pay_6euw34abs5ayxjsovaipz5tsoq,success,completed,FREUi262044,2026-07-13 07:50:25+00
1091453,Invoice,1133295,311.79,1,311.79,pay_6euw34abs5ayxjsovaipz5tsoq,success,completed,FREUi262087,2026-07-22 06:29:56+00
1091453,Order,1332439,311.79,1,311.79,pay_6euw34abs5ayxjsovaipz5tsoq,success,completed,,2026-07-10 16:21:24+00
1092289,Invoice,1131635,2798.17,1,2798.17,pay_fufq5hibzwri3c7so2jewmcydm,success,completed,EUi263254,2026-07-16 06:28:08+00
1092289,Invoice,1131968,2798.17,1,2798.17,pay_fufq5hibzwri3c7so2jewmcydm,success,completed,EUi263265,2026-07-16 14:03:26+00
